"Block Id";"Id";"Name";"Description";"DataType Id";"Comment"
"S21.G00.40";"040";"Code risque accident du travail";"Code indiquant l'activité principale exercée par le salarié et définissant ainsi le risque professionnel spécifique pour lequel il doit être assuré._x000D_
Pour le renseigner, il convient de se reporter à la notification que vous recevez des Caisses d'Assurance Retraite et de la Santé Au Travail (CARSAT) ou de la MSA : le code risque y est indiqué. Veuillez remplir cette rubrique de la DSN en indiquant également, s'il est mentionné dans la notification, le ""taux bureau"" (matérialisé par un ""B"")._x000D_
Le code risque saisi (accompagné du taux bureau s'il existe) doit être un code risque ""connu"" pour l'employeur, c'est-à-dire un code risque qui lui a déjà été notifié. L'employeur ne peut déclarer ici un code risque qui lui semble mieux convenir à son activité si ce code risque ne lui a encore jamais été notifié par la CARSAT ou la MSA._x000D_
_x000D_
Si vous venez de créer votre établissement et que vous n'avez pas encore reçu de notification vous indiquant un code risque à appliquer à vos salariés, veuillez indiquer ""999ZZ""._x000D_
_x000D_
Exemples :  vous avez une notification présentant le code risque ""602MD"" et le taux bureau ""B"", indiquez ici : ""602MDB"". Si dans votre notification il n'y a que le code risque sans indication de taux bureau, indiquez simplement ""602MD"". Si vous n'avez pas encore reçu de première notification, indiquez ""999ZZ"".";"DSN_Code_Risque_ATMP";"Contrat.CodeRisqueAccidentTravail"
"S21.G00.40";"041";"Positionnement dans la convention collective";"Pour les salariés des entreprises adhérentes à une caisse CIBTP, cette rubrique représente le code classification BTP tel que référencé dans les nomenclatures des conventions collectives du BTP (table CCLA disponible sur le site http://www.net-entreprises.fr) et dont les consignes de remplissage sont précisées sur le site www.cibtp.fr ._x000D_
_x000D_
Pour les clercs et les salariés de notaires il conviendra d'indiquer le code classification de la convention_x000D_
collective nationale du notariat du 8 juin 2001 (site http://legifrance.gouv.fr/)._x000D_
_x000D_
Pour les salariés des autres entreprises, cette rubrique représente l'échelon et le coefficient dans la_x000D_
convention collective. Pour l'AGIRC-ARRCO, elle permet de définir la classification ""extension article 36"" et_x000D_
concerne l'ensemble des secteurs d'activité.";"Type_Alphanumeric_1-100";"Contrat.PositionnementConventionCollective"
"S21.G00.40";"042";"Code statut catégoriel APECITA";"Cette rubrique définit le positionnement du salarié au vu de l'APECITA (Association Pour l’Emploi des Cadres Ingénieurs et Techniciens de l’Agriculture et l’Agroalimentaire).";"DSN_Code_Statut_Categoriel_APECITA";"Contrat.CodeStatutCategorielAPECITA"
"S21.G00.40";"043";"Taux de cotisation accident du travail";"Taux de cotisation applicable au ""code risque accident du travail"", que vous avez indiqué  dans la DSN en rubrique S21.G00.40.040 . Le taux est présent dans les notifications de l'Assurance Retraite et de la Santé Au Travail (CARSAT) ou de la MSA que vous recevez, ou au Journal Officiel (pour les VRP multicartes)._x000D_
_x000D_
Si vous n'avez pas encore reçu de notification, vous devez indiquer  un code risque égal à ""999ZZ"" et ne rien saisir ici. Dans les autres cas, la saisie d'un taux est obligatoire.";"Nombre_4_6_regexp";"Contrat.TauxAccidentTravail"
"S21.G00.40";"044";"Salarié à temps partiel cotisant à temps plein";"Option prise par le salarié à temps partiel de cotiser sur la base d'un temps plein.";"DSN_Salarie_temps_partiel";"Contrat.SalarieTempsPartielCotisantTempsPlein"
"S21.G00.40";"045";"Rémunération au pourboire";"Cas où le salarié est rémunéré en tout ou partie au pourboire.";"DSN_Remuneration_Pourboire";"Contrat.RemunerationPourboire"
"S21.G00.40";"046";"Identifiant de l’établissement utilisateur ";"Renseigné par un SIRET si le SIRET de l’établissement utilisateur est connu du déclarant. Le cas contraire, à  renseigner par une codification libre._x000D_
Le numéro SIRET est un identifiant de 14 caractères composé du SIREN (9 caractères) et d'un numéro interne de classement (NIC) caractérisant l'établissement d'une entreprise en tant qu'unité géographiquement localisée.";"Type_Alphanumeric_2-14";"Contrat.SiretEtablissementUtilisateur"
"S21.G00.40";"047";"Numéro de certification sociale";"Le numéro de certification sociale est attribuée par la Commission Nationale de la Certification Sociale pour une durée de 2 ans. Pour les entreprises en création, la certification est attribuée pour 1 an._x000D_
Sont concernés par la certification sociale les employeurs dont les activités concernent :_x000D_
- ""59.11 C"" : Studio de cinéma - Entreprises de mise à disposition de matériel technique pour le cinéma_x000D_
- ""59.12 Z"" : Postproduction de films cinématographiques, de vidéo et de programmes de télévision _x000D_
- ""59.20 Z"" : Studios d’enregistrement sonore (Enregistrement sonore, Edition musicale)";"Type_Alphanumeric_1-100";"Contrat.NumeroCertificationSociale"
"S21.G00.40";"048";"Numéro de label « Prestataire de services du spectacle vivant »";"Ce numéro est demandé notamment aux employeurs du spectacle vivant titulaires du code NAF ""90.02 Z""  dans le cadre d'emploi d'ouvriers et techniciens._x000D_
Le label est attribué par la Commission Nationale du Label pour une durée de 1 ou 2 ans et est constitué de 3 caractères numériques.";"Type_Alphanumeric_1-100";"Contrat.NumeroLabel"
"S21.G00.40";"049";"Numéro de licence entrepreneur spectacle";"La licence est obligatoire pour toute structure privée ou publique (à but lucratif ou non) dont l'activité principale est la production ou la diffusion de spectacle ou l'exploitation de lieu de spectacle, à partir de 7 représentations annuelles si l'activité principale de l'entreprise n'est pas d'organiser des spectacles. _x000D_
Le numéro de licence est attribué aux organisateurs de spectacles vivants par la Direction Régionale des affaires culturelles (L.7122-3 et suivants du code du travail). Elle est délivrée pour 3 ans. Ce numéro est personnel et incessible.";"Type_Alphanumeric_1-100";"Contrat.NumeroLicenceEntrepreneurSpectacle"
"S21.G00.40";"050";"Numéro objet spectacle";"Il s'agit du numéro unique constitué de 12 caractères alphanumériques qui est attribué par le CNCS pour chaque spectacle ou chaque production et qui permet d'identifier toutes les personnes ayant travaillé sur un spectacle ou une production (aussi bien les salariés que les intermittents du spectacle)._x000D_
Un même numéro d'objet peut être attribué à différents établissements ayant participé à un même spectacle ou production.";"Type_Alphanumeric_12_12";"Contrat.NumeroObjetSpectacle"
"S21.G00.40";"051";"Statut organisateur spectacle";"Information demandée dans le cadre d'emploi d'ouvriers et techniciens. Dans les cas d’employeurs organisateurs professionnels, une déclaration en préfecture doit être effectuer au préalable. _x000D_
(la notion de professionnel/non professionnel détermine le champ d'application Centre de Recouvrement ou Guso en fonction du code APE/NAF)_x000D_
- Si l'employeur est un organisateur occasionnel, alors les conditions relatives à la licence ou au label ne sont pas obligatoires_x000D_
- Si l'employeur n'est pas un organisateur occasionnel, alors les conditions relatives à la licence ou au label doivent être vérifiées.";"Type_Alphanumeric_1-100";"Contrat.StatutOrganisateurSpectacle"
"S21.G00.40";"052";"[FP] Code complément PCS-ESE pour la fonction publique d'Etat (emploi de la NNE)";"Pour la fonction publique, la nomenclature NNE détermine la structure hiérarchique des emplois relevant de la fonction publique de l'Etat. Il n’existe pas de codes NNE  pour tous les fonctionnaires de l'Etat et les militaires._x000D_
Pour les agents relevant de la Fonction publique de l’Etat, la nomenclature NNE répertorie les grades et emplois ; codée sur dix caractères, les six premiers caractères de la table NNE correspondent au corps et au grade et les quatre derniers à un complément relatif à l’emploi ou à la fonction. Dans cette rubrique, doivent être renseignés  les 4 derniers caractères du code NNE déterminant l’emploi ou la fonction._x000D_
En l'absence de code emploi, cette rubrique doit être renseignée du code ""0000"". ";"NNE";"Contrat.FPCodeComplementPCS-ES"
"S21.G00.40";"053";"[FP] Nature du poste";"Pour la fonction publique, il s’agit de renseigner si le poste est à temps complet ou à temps non complet. L’agent à temps non complet effectue une durée hebdomadaire inférieure à la durée de référence.";"FPNaturePoste";"Contrat.FPNaturePoste"
"S21.G00.40";"054";"[FP] Quotité de travail de référence de l'entreprise pour la catégorie de salarié dans l’hypothèse d’un poste à temps complet";"Pour la fonction publique, il s’agit de la durée hebdomadaire de l’emploi occupé ou du grade détenu par l’agent dans l’établissement qui l’emploie, correspondant à l’obligation hebdomadaire de service fixée pour une activité à temps complet. Il s’agit en général de la durée hebdomadaire légale._x000D_
Cette rubrique est à renseigner uniquement quand la durée hebdomadaire est inférieure à 35h.";"Nombre_4_5";"Contrat.FPQuotiteTravailTempsComplet"
"S21.G00.40";"055";"Taux de travail à temps partiel";"Pour la fonction publique, le taux de travail à temps partiel correspond au pourcentage de la durée hebdomadaire de service pour les mêmes fonctions exercées à temps plein. Une situation de temps partiel thérapeutique n’impacte pas cette rubrique.";"Nombre_5_5";"Contrat.TauxTravailTempsPartiel"
"S21.G00.40";"056";"[FP] Code catégorie de service";"Dans la fonction publique, la catégorie de service permet de distinguer les emplois présentant un risque particulier ou des fatigues exceptionnelles des autres emplois._x000D_
Cette notion ne concerne pas les personnels sous statut militaire._x000D_
Les emplois de la fonction publique sont classés en trois catégories :_x000D_
• catégorie sédentaire (A) code 01 : ce sont tous les emplois qui ne sont pas classés en catégorie active._x000D_
• catégorie active (B) code 02 : ce sont des emplois qui présentent un risque particulier ou des fatigues exceptionnelles justifiant un départ anticipé à la retraite._x000D_
• catégorie insalubre (C) codes 03, 04, 05, 06, 07, 08 ce sont des emplois qui correspondent aux agents des réseaux souterrains des égouts et aux agents du corps des identificateurs de l’institut médico-légal de la préfecture de police de Paris.";"FPCodeCategorieService";"Contrat.FPCodeCategorieService"
"S21.G00.40";"057";"[FP] Indice brut";"L’indice brut est l’indice de carrière. Il détermine la position de l'agent public sur un échelon correspondant à son grade. Pour chaque grade, les indices bruts correspondant à chaque échelon sont fixés par décret.";"FPIndiceBrut";"Contrat.FPIndiceBrut"
"S21.G00.40";"058";"[FP] Indice majoré";"A chaque indice brut (indice classement) correspond un indice majoré (indice traitement) dont la valeur évolue à chaque revalorisation des traitements. L’indice majoré permet le calcul de la rémunération d’un agent public. _x000D_
Pour un contractuel, le montant est librement déterminé par l'administration.";"Num_100_to_2500";"Contrat.FPIndiceMajore"
"S21.G00.40";"059";"[FP] Nouvelle bonification indiciaire (NBI)";"La nouvelle bonification indiciaire est un nombre de points d'indice majorés attribués, à titre dérogatoire, à certains fonctionnaires appartenant à un corps ou un grade donné occupant un certain type d'emploi, le cas échéant sous condition d'âge. La NBI complète le traitement principal.";"Num_1_to_800";"Contrat.FPNBI"
"S21.G00.40";"060";"[FP] Indice brut d'origine";"L'indice brut d'origine est l'indice correspondant à l'indice de classement, dans sa carrière d'origine, du fonctionnaire détaché sur emploi ne conduisant pas à pension servant de base au calcul des cotisations pour pension.";"FPIndiceAlpha";"Contrat.FPIndiceBrutOrigine"
"S21.G00.40";"061";"[FP] Indice brut de cotisation dans un emploi supérieur (article 15)";"L'indice brut de cotisation dans un emploi supérieur est l'indice de classement précédemment détenu dans un emploi supérieur servant de base au calcul des cotisations pour pension sur option du fonctionnaire.";"FPIndiceAlpha";"Contrat.FPIndiceBrutCotisationEmploiSuperieur"
"S21.G00.40";"062";"[FP] Indice brut d’origine ancien salarié d’Orange";"L’indice brut d’origine ancien salarié d’Orange est l’ancien indice sur lequel les anciens salariés d’Orange intégrés dans la Fonction Publique Territoriale ont choisi de cotiser.";"FPIndiceAlpha";"Contrat.FPIndiceBrutOrigineAncienSalarieOrange"
"S21.G00.40";"063";"[FP] Indice brut d’origine ancien salarié de La Poste";"L’indice brut d’origine ancien salarié de La Poste est l’ancien indice sur lequel les anciens salariés de La Poste intégrés dans la Fonction Publique Territoriale ont choisi de cotiser.";"FPIndiceAlpha";"Contrat.FPIndiceBrutOrigineAncienSalariePoste"
"S21.G00.40";"064";"[FP] Indice brut d’origine sapeur-pompier professionnel (SPP)";"L’indice brut d’origine sapeur-pompier professionnel est l'indice brut avant intégration de l'indemnité de feu. Il est obligatoire pour les sapeurs-pompiers professionnels en situation de sur cotisation.";"FPIndiceAlpha";"Contrat.FPIndiceBrutOrigineSPP"
"S21.G00.40";"065";"[FP] Maintien du traitement d'origine d'un contractuel titulaire";"L’indice brut d’origine du « maintien du traitement d’origine d’un contractuel titulaire » est l’indice des agents contractuels devenus fonctionnaires qui conservent à titre personnel le bénéfice de leur traitement antérieur.";"FPIndiceAlpha";"Contrat.FPMaintienTraitementOrigineContractuelTitulaire"
"S21.G00.41";"001";"Date de la modification";"La date de modification correspond à la date de survenance du changement de caractéristique du Contrat.";"Date_JJMMAAAA_20";"ChangementsContrat.DateModification"
